BHK,Rent,Size,Bathroom,Cluster,City,Area Type
1.0,5000.0,400.0,1.0,2,Kolkata,Carpet Area
1.0,5000.0,450.0,1.0,2,Kolkata,Carpet Area
2.0,6500.0,550.0,1.0,1,Kolkata,Super Area
2.0,8000.0,600.0,1.0,2,Kolkata,Carpet Area
1.0,5500.0,200.0,1.0,1,Kolkata,Super Area
2.0,6000.0,500.0,1.0,2,Kolkata,Carpet Area
1.0,5500.0,450.0,1.0,2,Kolkata,Carpet Area
2.0,10000.0,1050.0,2.0,1,Kolkata,Super Area
3.0,10000.0,1000.0,2.0,2,Kolkata,Carpet Area
2.0,10000.0,1200.0,2.0,1,Kolkata,Super Area
3.0,12000.0,1100.0,2.0,1,Kolkata,Super Area
1.0,5200.0,220.0,1.0,1,Kolkata,Super Area
1.0,4000.0000000000005,350.0,1.0,1,Kolkata,Super Area
3.0,30000.0,1100.0,1.0,2,Kolkata,Carpet Area
2.0,5146.0,800.0,1.0,1,Kolkata,Super Area
2.0,12000.0,950.0,1.0,1,Kolkata,Super Area
3.0,7000.0,1200.0,1.0,1,Kolkata,Super Area
2.0,8499.999999999998,700.0,1.0,1,Kolkata,Super Area
1.0,7000.0,500.0,1.0,1,Kolkata,Super Area
2.0,9500.0,570.0,1.0,1,Kolkata,Super Area
2.0,8000.0,650.0,1.0,1,Kolkata,Super Area
3.0,15000.0,1200.0,3.0000000000000004,1,Kolkata,Super Area
4.5,22500.0,959.9999999999999,2.0,1,Kolkata,Super Area
2.0,12500.0,1250.0,2.0,1,Kolkata,Super Area
3.0,33999.99999999999,119.99999999999999,2.0,1,Kolkata,Super Area
3.0,14000.0,950.0,2.0,2,Kolkata,Carpet Area
1.0,9500.0,600.0,1.0,2,Kolkata,Carpet Area
2.0,7000.0,750.0,1.0,1,Kolkata,Super Area
3.0,20000.0,1200.0,2.0,1,Kolkata,Super Area
1.0,6500.0,400.0,1.0,2,Kolkata,Carpet Area
1.0,7500.0,600.0,1.0,2,Kolkata,Carpet Area
2.0,6500.0,700.0,1.0,1,Kolkata,Super Area
2.0,9500.0,850.0,1.0,1,Kolkata,Super Area
1.0,1800.0,500.0,1.0,1,Kolkata,Super Area
2.0,7500.0,650.0,1.0,2,Kolkata,Carpet Area
2.0,10000.0,800.0,2.0,1,Kolkata,Super Area
3.0,15000.0,830.0,2.0,1,Kolkata,Super Area
2.0,7000.0,600.0,1.0,1,Kolkata,Super Area
2.0,6000.0,800.0,1.0,1,Kolkata,Super Area
2.0,14000.0,1200.0,2.0,1,Kolkata,Super Area
2.0,22000.0,1000.0,2.0,1,Kolkata,Super Area
2.0,18000.0,750.0,2.0,2,Kolkata,Carpet Area
2.0,10000.0,800.0,2.0,2,Kolkata,Carpet Area
2.0,6000.0,1200.0,2.0,1,Kolkata,Super Area
2.0,10000.0,750.0,1.0,2,Kolkata,Carpet Area
3.0,10000.0,1500.0,2.0,1,Kolkata,Super Area
1.0,5000.0,300.0,1.0,1,Kolkata,Super Area
3.0,10000.0,800.0,1.0,2,Kolkata,Carpet Area
2.0,7000.0,450.0,2.0,1,Kolkata,Super Area
4.0,10000.0,1200.0,2.0,1,Kolkata,Super Area
2.0,6000.0,500.0,2.0,1,Kolkata,Super Area
2.0,18000.0,900.0,2.0,2,Kolkata,Carpet Area
2.0,8000.0,460.0,1.0,2,Kolkata,Carpet Area
2.0,8000.0,530.0,1.0,1,Kolkata,Super Area
2.0,13000.0,650.0,2.0,2,Kolkata,Carpet Area
2.0,20000.0,700.0,2.0,2,Kolkata,Carpet Area
2.0,6000.0,400.0,1.0,1,Kolkata,Super Area
2.0,12000.0,1000.0,2.0,1,Kolkata,Super Area
1.0,10000.0,400.0,1.0,2,Kolkata,Carpet Area
2.0,14000.0,700.0,2.0,2,Kolkata,Carpet Area
2.0,10000.0,850.0,2.0,2,Kolkata,Carpet Area
2.0,10500.0,558.0,2.0,2,Kolkata,Carpet Area
2.0,6000.0,800.0,1.0,1,Kolkata,Super Area
2.0,12000.0,900.0,2.0,2,Kolkata,Carpet Area
3.0,14000.0,1600.0,2.0,1,Kolkata,Super Area
1.0,3700.0000000000005,150.0,1.0,2,Kolkata,Carpet Area
3.0,40000.0,1600.0,2.0,2,Kolkata,Carpet Area
3.0,25000.0,1000.0,1.0,1,Kolkata,Super Area
1.0,2200.0,700.0,1.0,1,Kolkata,Super Area
1.0,3300.0,175.0,1.0,1,Kolkata,Super Area
1.0,5000.0,450.0,1.0,1,Kolkata,Super Area
3.0,60000.0,1700.0,3.0000000000000004,2,Kolkata,Carpet Area
2.0,6000.0,425.0,1.0,2,Kolkata,Carpet Area
3.0,7000.0,900.0,3.0000000000000004,1,Kolkata,Super Area
1.0,5000.0,400.0,1.0,2,Kolkata,Carpet Area
2.0,11000.0,600.0,1.0,1,Kolkata,Super Area
2.0,10000.0,720.9999999999999,2.0,1,Kolkata,Super Area
3.0,22000.0,1150.0,2.0,2,Kolkata,Carpet Area
3.0,65000.0,2175.0,3.0000000000000004,2,Kolkata,Carpet Area
2.0,7500.0,675.0,1.0,1,Kolkata,Super Area
2.0,45000.0,1320.0,2.0,1,Kolkata,Super Area
1.0,5000.0,250.0,1.0,2,Kolkata,Carpet Area
2.0,12000.0,720.0,2.0,1,Kolkata,Super Area
4.5,25000.0,1880.0,2.0,2,Kolkata,Carpet Area
3.0,18000.0,850.0,3.0000000000000004,2,Kolkata,Carpet Area
2.0,25000.0,1050.0,2.0,2,Kolkata,Carpet Area
1.0,25000.0,320.0,1.0,1,Mumbai,Super Area
2.0,67500.0,750.0,2.0,3,Mumbai,Carpet Area
1.0,45000.0,450.0,1.0,3,Mumbai,Carpet Area
3.0,67500.0,1100.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,14000.0,640.0,1.0,1,Mumbai,Super Area
1.0,60000.0,650.0,1.0,1,Mumbai,Super Area
2.0,67500.0,800.0,2.0,3,Mumbai,Carpet Area
4.0,67500.0,1600.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,22000.0,460.0,1.0,1,Mumbai,Super Area
4.0,67500.0,1650.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,33000.0,479.99999999999994,2.0,3,Mumbai,Carpet Area
1.0,32000.0,500.0,2.0,3,Mumbai,Carpet Area
1.0,30000.0,490.0,2.0,3,Mumbai,Carpet Area
1.0,49000.0,620.0,1.0,1,Mumbai,Super Area
2.0,28000.0,518.0,2.0,3,Mumbai,Carpet Area
2.0,33500.0,700.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,777.0,2.0,3,Mumbai,Carpet Area
2.0,35000.0,650.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1800.0,3.4999999999999996,3,Mumbai,Carpet Area
4.5,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,21000.0,425.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,890.0,2.0,3,Mumbai,Carpet Area
1.0,22000.0,270.0,1.0,1,Mumbai,Super Area
2.0,67500.0,850.0,2.0,3,Mumbai,Carpet Area
2.0,60000.0,888.0,2.0,3,Mumbai,Carpet Area
2.0,8000.0,650.0,2.0,3,Mumbai,Carpet Area
1.0,20000.0,275.0,1.0,3,Mumbai,Carpet Area
2.0,20000.0,700.0,2.0,3,Mumbai,Carpet Area
1.0,25000.0,375.0,1.0,1,Mumbai,Super Area
1.0,14000.0,424.0,1.0,1,Mumbai,Super Area
1.0,19411.0,400.0,2.0,1,Mumbai,Super Area
1.0,23000.0,450.0,1.0,3,Mumbai,Carpet Area
4.0,67500.0,2079.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,32000.0,586.0,1.0,1,Mumbai,Super Area
2.0,67500.0,609.9999999999999,2.0,3,Mumbai,Carpet Area
1.0,30000.0,488.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1200.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,44000.0,722.0,2.0,3,Mumbai,Carpet Area
1.0,20000.0,450.0,1.0,3,Mumbai,Carpet Area
1.0,25000.0,500.0,2.0,1,Mumbai,Super Area
2.0,40000.0,680.0,2.0,3,Mumbai,Carpet Area
2.0,43000.0,1150.0,2.0,3,Mumbai,Carpet Area
2.0,44000.0,830.0,2.0,3,Mumbai,Carpet Area
1.0,67500.0,550.0,1.0,3,Mumbai,Carpet Area
1.0,32000.0,470.0,2.0,3,Mumbai,Carpet Area
1.0,16000.0,410.0,2.0,3,Mumbai,Carpet Area
2.0,65000.0,710.0,2.0,3,Mumbai,Carpet Area
2.0,45000.0,750.0,2.0,3,Mumbai,Carpet Area
2.0,57000.0,800.0,2.0,3,Mumbai,Carpet Area
1.0,27000.0,435.0,2.0,3,Mumbai,Carpet Area
1.0,57000.0,500.0,1.0,3,Mumbai,Carpet Area
2.0,55000.0,800.0,2.0,3,Mumbai,Carpet Area
1.0,40000.0,540.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,1050.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,700.0,2.0,3,Mumbai,Carpet Area
4.0,67500.0,1600.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,67500.0,600.0,1.0,3,Mumbai,Carpet Area
1.0,13000.0,300.0,2.0,1,Mumbai,Super Area
1.0,28000.0,550.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,932.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,28000.0,450.0,2.0,3,Mumbai,Carpet Area
2.0,13000.0,600.0,2.0,3,Mumbai,Carpet Area
1.0,24000.0,424.0,2.0,3,Mumbai,Carpet Area
2.0,38000.0,560.0,2.0,3,Mumbai,Carpet Area
1.0,32000.0,450.0,2.0,3,Mumbai,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,40000.0,600.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1400.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,45000.0,630.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1400.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,30000.0,320.0,1.0,1,Mumbai,Super Area
2.0,67500.0,1000.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1150.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,47000.0,751.0,2.0,3,Mumbai,Carpet Area
2.0,14000.0,570.0,2.0,3,Mumbai,Carpet Area
2.0,55000.0,696.0,2.0,3,Mumbai,Carpet Area
4.0,67500.0,1600.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,67500.0,2175.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1150.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1500.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,62000.0,950.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,42000.0,750.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,715.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1337.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,20000.0,737.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,41000.0,750.0,2.0,3,Mumbai,Carpet Area
2.0,65000.0,760.0,2.0,3,Mumbai,Carpet Area
2.0,50000.0,750.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,650.0,2.0,3,Mumbai,Carpet Area
2.0,50000.0,1000.0,2.0,1,Mumbai,Super Area
1.0,30000.0,570.0,1.0,3,Mumbai,Carpet Area
2.0,67500.0,900.0,2.0,3,Mumbai,Carpet Area
2.0,60000.0,760.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1500.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,67500.0,1150.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1100.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,50000.0,1000.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,40000.0,720.0,2.0,3,Mumbai,Carpet Area
1.0,33999.99999999999,365.0,1.0,3,Mumbai,Carpet Area
4.0,67500.0,2000.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,25000.0,400.0,1.0,3,Mumbai,Carpet Area
3.0,67500.0,1330.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,67500.0,850.0,3.0000000000000004,3,Mumbai,Carpet Area
4.0,67500.0,2000.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,40000.0,700.0,2.0,3,Mumbai,Carpet Area
2.0,50000.0,900.0,2.0,3,Mumbai,Carpet Area
2.0,38000.0,650.0,2.0,3,Mumbai,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,50000.0,680.0,2.0,3,Mumbai,Carpet Area
3.0,65000.0,950.0,3.0000000000000004,3,Mumbai,Carpet Area
4.0,67500.0,1783.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1330.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,32000.0,565.0,2.0,1,Mumbai,Super Area
1.0,26000.0,450.0,1.0,3,Mumbai,Carpet Area
2.0,60000.0,710.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1514.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,67500.0,1080.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,35000.0,700.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,890.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1250.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,18000.0,300.0,1.0,1,Mumbai,Super Area
2.0,55000.0,720.0,2.0,3,Mumbai,Carpet Area
3.0,65000.0,825.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,67500.0,500.0,2.0,3,Mumbai,Carpet Area
2.0,53000.0,750.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,750.0,2.0,3,Mumbai,Carpet Area
1.0,18000.0,360.0,1.0,3,Mumbai,Carpet Area
4.0,67500.0,1545.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,17500.0,400.0,1.0,3,Mumbai,Carpet Area
3.0,43000.0,750.0,2.0,3,Mumbai,Carpet Area
1.0,13500.0,432.0,2.0,3,Mumbai,Carpet Area
2.0,18000.0,780.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,695.0,1.0,3,Mumbai,Carpet Area
1.0,18000.0,375.0,1.0,3,Mumbai,Carpet Area
3.0,67500.0,1095.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,32000.0,475.0,2.0,3,Mumbai,Carpet Area
2.0,55000.0,790.0,2.0,3,Mumbai,Carpet Area
2.0,47000.0,661.0,2.0,3,Mumbai,Carpet Area
2.0,35000.0,700.0,2.0,3,Mumbai,Carpet Area
1.0,15000.0,420.0,1.0,3,Mumbai,Carpet Area
2.0,50000.0,750.0,2.0,3,Mumbai,Carpet Area
2.0,25500.0,950.0,3.0000000000000004,1,Mumbai,Super Area
4.5,67500.0,1880.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,55000.0,1350.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,25000.0,330.0,1.0,1,Mumbai,Super Area
2.0,50000.0,750.0,2.0,3,Mumbai,Carpet Area
2.0,65000.0,925.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,50000.0,1150.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,65000.0,1105.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1050.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,25000.0,410.0,1.0,3,Mumbai,Carpet Area
1.0,32000.0,460.0,2.0,3,Mumbai,Carpet Area
1.0,21000.0,600.0,1.0,1,Mumbai,Super Area
1.0,20000.0,570.0,2.0,1,Mumbai,Super Area
2.0,55000.0,720.0,2.0,3,Mumbai,Carpet Area
1.0,32000.0,500.0,2.0,3,Mumbai,Carpet Area
4.0,67500.0,1460.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,30000.0,415.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1400.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,27000.0,270.0,1.0,3,Mumbai,Carpet Area
2.0,47000.0,585.0,2.0,3,Mumbai,Carpet Area
4.0,67500.0,1755.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,27000.0,550.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1300.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,67500.0,1200.0,2.0,1,Mumbai,Super Area
2.0,45002.0,600.0,2.0,3,Mumbai,Carpet Area
2.0,48000.0,700.0,2.0,3,Mumbai,Carpet Area
1.0,18000.0,385.0,1.0,3,Mumbai,Carpet Area
1.0,7500.0,500.0,1.0,3,Mumbai,Carpet Area
2.0,50000.0,850.0,2.0,3,Mumbai,Carpet Area
3.0,55000.0,900.0,2.0,3,Mumbai,Carpet Area
1.0,26000.0,400.0,1.0,3,Mumbai,Carpet Area
2.0,16999.999999999996,600.0,2.0,3,Mumbai,Carpet Area
2.0,40000.0,750.0,2.0,3,Mumbai,Carpet Area
2.0,43000.0,628.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1330.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,67500.0,1064.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1200.0,3.0000000000000004,3,Mumbai,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,21000.0,630.0,2.0,3,Mumbai,Carpet Area
2.0,40000.0,650.0,2.0,3,Mumbai,Carpet Area
2.0,40000.0,845.0,2.0,1,Mumbai,Super Area
3.0,67500.0,1915.0,3.0000000000000004,1,Mumbai,Super Area
2.0,20000.0,900.0,2.0,1,Mumbai,Super Area
2.0,60000.0,807.0,2.0,3,Mumbai,Carpet Area
2.0,35000.0,1100.0,2.0,1,Mumbai,Super Area
3.0,67500.0,1600.0,3.4999999999999996,1,Mumbai,Super Area
2.0,6500.0,790.0,2.0,1,Mumbai,Super Area
1.0,15000.0,380.0,1.0,3,Mumbai,Carpet Area
2.0,38000.0,650.0,2.0,3,Mumbai,Carpet Area
2.0,35000.0,800.0,2.0,3,Mumbai,Carpet Area
2.0,32000.0,830.0,2.0,1,Mumbai,Super Area
1.0,16000.0,410.0,1.0,3,Mumbai,Carpet Area
1.0,33000.0,428.0,2.0,3,Mumbai,Carpet Area
1.0,8499.999999999998,550.0,1.0,1,Mumbai,Super Area
2.0,60000.0,630.0,2.0,3,Mumbai,Carpet Area
1.0,20000.0,550.0,2.0,1,Mumbai,Super Area
1.0,38000.0,450.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,750.0,2.0,3,Mumbai,Carpet Area
2.0,65000.0,800.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1050.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,67500.0,850.0,2.0,3,Mumbai,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,67500.0,2000.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1330.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,55000.0,950.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,23000.0,435.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1300.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,40000.0,650.0,2.0,1,Mumbai,Super Area
3.0,67500.0,1550.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,25000.0,380.0,1.0,3,Mumbai,Carpet Area
4.0,67500.0,1454.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,55000.0,860.0,2.0,3,Mumbai,Carpet Area
2.0,46000.0,680.0,2.0,3,Mumbai,Carpet Area
1.0,22000.0,432.99999999999994,2.0,3,Mumbai,Carpet Area
2.0,55100.0,710.0,2.0,3,Mumbai,Carpet Area
2.0,65000.0,700.0,2.0,3,Mumbai,Carpet Area
1.0,33000.0,550.0,1.0,3,Mumbai,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,33000.0,350.0,1.0,1,Mumbai,Super Area
1.0,25000.0,490.0,1.0,1,Mumbai,Super Area
3.0,67500.0,1225.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1286.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,33000.0,425.0,2.0,3,Mumbai,Carpet Area
2.0,35000.0,550.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1224.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,950.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,10000.0,425.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1000.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,57000.0,710.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1300.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,29999.0,432.99999999999994,2.0,3,Mumbai,Carpet Area
2.0,42000.0,650.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1650.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,24000.0,600.0,1.0,1,Mumbai,Super Area
2.0,35000.0,850.0,2.0,1,Mumbai,Super Area
1.0,14000.0,304.99999999999994,1.0,3,Mumbai,Carpet Area
2.0,45000.0,490.0,2.0,3,Mumbai,Carpet Area
2.0,36000.0,690.0,2.0,3,Mumbai,Carpet Area
2.0,53500.0,635.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1100.0,2.0,3,Mumbai,Carpet Area
1.0,7500.0,250.0,1.0,1,Mumbai,Super Area
3.0,67500.0,1200.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,67500.0,750.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1100.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,45000.0,700.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,1150.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1379.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,60000.0,500.0,1.0,3,Mumbai,Carpet Area
3.0,67500.0,1400.0,3.0000000000000004,1,Mumbai,Super Area
1.0,40000.0,390.0,1.0,3,Mumbai,Carpet Area
2.0,50000.0,935.0,2.0,1,Mumbai,Super Area
2.0,36000.0,535.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1250.0,3.0000000000000004,3,Mumbai,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,25000.0,350.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1350.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,61000.0,1550.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1100.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,42000.0,950.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,27000.0,400.0,1.0,3,Mumbai,Carpet Area
2.0,60000.0,700.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,850.0,2.0,1,Mumbai,Super Area
2.0,67500.0,900.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1208.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1150.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1600.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,55000.0,700.0,2.0,3,Mumbai,Carpet Area
4.5,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,18000.0,330.0,1.0,1,Mumbai,Super Area
1.0,19000.0,225.0,1.0,1,Mumbai,Super Area
3.0,67500.0,1050.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,18500.0,225.0,1.0,3,Mumbai,Carpet Area
1.0,35000.0,463.00000000000006,2.0,3,Mumbai,Carpet Area
4.0,67500.0,1900.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,67500.0,1500.0,3.4999999999999996,1,Mumbai,Super Area
2.0,67500.0,1000.0,2.0,3,Mumbai,Carpet Area
1.0,35000.0,450.0,2.0,3,Mumbai,Carpet Area
2.0,45000.0,700.0,2.0,3,Mumbai,Carpet Area
1.0,30000.0,355.0,1.0,3,Mumbai,Carpet Area
3.0,50000.0,1325.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,50000.0,950.0,2.0,1,Mumbai,Super Area
1.0,42000.0,600.0,1.0,1,Mumbai,Super Area
2.0,19500.0,905.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1500.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,60000.0,455.0,1.0,3,Mumbai,Carpet Area
2.0,55000.0,850.0,2.0,3,Mumbai,Carpet Area
3.0,40000.0,1100.0,2.0,1,Mumbai,Super Area
1.0,40000.0,430.0,2.0,3,Mumbai,Carpet Area
2.0,36000.0,650.0,2.0,3,Mumbai,Carpet Area
2.0,45000.0,795.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,800.0,2.0,3,Mumbai,Carpet Area
1.0,42000.0,700.0,1.0,1,Mumbai,Super Area
1.0,45000.0,450.0,2.0,3,Mumbai,Carpet Area
2.0,40000.0,575.0,2.0,3,Mumbai,Carpet Area
2.0,50000.0,650.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,11000.0,200.0,1.0,1,Mumbai,Super Area
2.0,50000.0,1200.0,2.0,1,Mumbai,Super Area
1.0,33999.99999999999,656.0,2.0,1,Mumbai,Super Area
3.0,67500.0,1600.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,950.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,48000.0,719.0,2.0,3,Mumbai,Carpet Area
3.0,55000.0,1100.0,3.0000000000000004,3,Mumbai,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,40000.0,650.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1450.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,67500.0,720.0,2.0,3,Mumbai,Carpet Area
2.0,23000.0,670.0000000000001,2.0,1,Mumbai,Super Area
3.0,67500.0,1350.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,55000.0,925.0,2.0,3,Mumbai,Carpet Area
4.0,67500.0,1450.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,67500.0,1550.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,40000.0,420.0,2.0,3,Mumbai,Carpet Area
2.0,35000.0,650.0,2.0,3,Mumbai,Carpet Area
2.0,33003.0,700.0,2.0,3,Mumbai,Carpet Area
4.5,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,65000.0,935.0,2.0,1,Mumbai,Super Area
2.0,45000.0,980.0,2.0,3,Mumbai,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,55000.0,700.0,3.0000000000000004,3,Mumbai,Carpet Area
2.0,56000.0,720.0,2.0,3,Mumbai,Carpet Area
2.0,55000.0,750.0,2.0,3,Mumbai,Carpet Area
2.0,28000.0,700.0,2.0,3,Mumbai,Carpet Area
2.0,67500.0,1000.0,3.0000000000000004,3,Mumbai,Carpet Area
4.5,67500.0,2175.0,3.4999999999999996,3,Mumbai,Carpet Area
1.0,50000.0,413.0,1.0,3,Mumbai,Carpet Area
4.0,67500.0,1755.0,3.4999999999999996,3,Mumbai,Carpet Area
3.0,67500.0,1850.0,3.4999999999999996,3,Mumbai,Carpet Area
2.0,8000.0,890.0,2.0,3,Mumbai,Carpet Area
3.0,67500.0,1200.0,3.0000000000000004,3,Mumbai,Carpet Area
3.0,67500.0,1100.0,3.0000000000000004,3,Mumbai,Carpet Area
1.0,32000.0,420.0,2.0,3,Mumbai,Carpet Area
2.0,39000.0,630.0,2.0,3,Mumbai,Carpet Area
